1.400000000000000133e+00,6.534226939539256040e-01,2.554235032999273014e-01,-4.453211036934889844e-01,-5.563153166983626496e-01,-7.754792308822111568e-02,3.531566334146964525e+00,3.527310418482233700e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e+00,6.556141118887774955e-01,2.517265018212072603e-01,-4.449976827211966079e-01,-5.556806339489549496e-01,-8.309213370345483463e-02,3.531446909555528535e+00,3.527333438755761108e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000311e+00,6.577957322754385272e-01,2.480269202655535354e-01,-4.446646940459113018e-01,-5.550321894204519602e-01,-8.863692535746489631e-02,3.531296639403299409e+00,3.527385139540688996e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000400e+00,6.599675048793886001e-01,2.443248257361079201e-01,-4.443221935100329367e-01,-5.543699670677764146e-01,-9.418228005707601769e-02,3.531115520049706635e+00,3.527465516551073321e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000488e+00,6.621293793845544062e-01,2.406202851822273059e-01,-4.439702372229205052e-01,-5.536939513620067199e-01,-9.972817976743394985e-02,3.530903547210730853e+00,3.527574564665268753e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000577e+00,6.642813053941464263e-01,2.369133653993207300e-01,-4.436088815575578437e-01,-5.530041272922556761e-01,-1.052746064073856042e-01,3.530660715959343499e+00,3.527712277925733719e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000444e+00,6.664232324315815248e-01,2.332041330286106218e-01,-4.432381831471417510e-01,-5.523004803675597429e-01,-1.108215418448832007e-01,3.530387020726019287e+00,3.527878649538808808e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000533e+00,6.685551099413813425e-01,2.294926545569603571e-01,-4.428581988817127946e-01,-5.515829966187432154e-01,-1.163689678923737619e-01,3.530082455299323740e+00,3.528073671874449868e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000622e+00,6.706768872899820932e-01,2.257789963168548852e-01,-4.424689859049077967e-01,-5.508516626002475380e-01,-1.219168663021501370e-01,3.529747012826553121e+00,3.528297336465902490e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000711e+00,6.727885137667446447e-01,2.220632244861531768e-01,-4.420706016105019343e-01,-5.501064653919968128e-01,-1.274652187617682508e-01,3.529380685814468510e+00,3.528549634009358282e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000799e+00,6.748899385849371768e-01,2.183454050879123087e-01,-4.416631036390007981e-01,-5.493473926012394370e-01,-1.330140068894489214e-01,3.528983466130096058e+00,3.528830554363570737e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000888e+00,6.769811108825563029e-01,2.146256039904586299e-01,-4.412465498744368442e-01,-5.485744323643393372e-01,-1.385632122294148949e-01,3.528555345001566756e+00,3.529140086549391597e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000977e+00,6.790619797234309640e-01,2.109038869071227229e-01,-4.408209984408583137e-01,-5.477875733486176069e-01,-1.441128162473253316e-01,3.528096313019074781e+00,3.529478218749316554e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000001066e+00,6.811324940981765552e-01,2.071803193962085954e-01,-4.403865076990131633e-01,-5.469868047541454059e-01,-1.496628003256497419e-01,3.527606360135874475e+00,3.529844938306958557e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000001155e+00,6.831926029251936816e-01,2.034549668609363926e-01,-4.399431362429983561e-01,-5.461721163155335290e-01,-1.552131457590531782e-01,3.527085475669351933e+00,3.530240231726484712e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.900000000000001243e+00,6.852422550517214273e-01,1.997278945493505264e-01,-4.394909428968658549e-01,-5.453434983037194206e-01,-1.607638337497959702e-01,3.526533648302172530e+00,3.530664084672013203e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000001332e+00,6.872813992549138273e-01,1.959991675542343270e-01,-4.390299867112228971e-01,-5.445009415277426434e-01,-1.663148454031367351e-01,3.525950866083509272e+00,3.531116481966985354e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000001421e+00,6.893099842428812574e-01,1.922688508131019658e-01,-4.385603269598906673e-01,-5.436444373365019178e-01,-1.718661617227179583e-01,3.525337116430319551e+00,3.531597407593470628e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000001510e+00,6.913279586557958822e-01,1.885370091081441102e-01,-4.380820231365093465e-01,-5.427739776205089406e-01,-1.774177636059697805e-01,3.524692386128709387e+00,3.532106844691448089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.300000000000001599e+00,6.933352710669935526e-01,1.848037070662135462e-01,-4.375951349511685295e-01,-5.418895548136283269e-01,-1.829696318395078458e-01,3.524016661335360290e+00,3.532644775558038130e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000001688e+00,6.953318699841281036e-01,1.810690091587770223e-01,-4.370997223269947329e-01,-5.409911618948117784e-01,-1.885217470945462215e-01,3.523309927579039602e+00,3.533211181646710664e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000001776e+00,6.973177038503101111e-01,1.773329797019214116e-01,-4.365958453967774267e-01,-5.400787923898164866e-01,-1.940740899223002969e-01,3.522572169762168581e+00,3.533806043566436461e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.600000000000001865e+00,6.992927210452710707e-01,1.735956828563626486e-01,-4.360835644995872951e-01,-5.391524403729134329e-01,-1.996266407493943185e-01,3.521803372162467305e+00,3.534429341080803866e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.700000000000001954e+00,7.012568698865453420e-01,1.698571826274667407e-01,-4.355629401773938869e-01,-5.382121004685868071e-01,-2.051793798732712004e-01,3.521003518434667523e+00,3.535081053107092419e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000002043e+00,7.032100986307051604e-01,1.661175428652352515e-01,-4.350340331716393560e-01,-5.372577678532229895e-01,-2.107322874576195160e-01,3.520172591612310775e+00,3.535761157715322955e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000002132e+00,7.051523554745831035e-01,1.623768272643438537e-01,-4.344969044198498942e-01,-5.362894382567872098e-01,-2.162853435277908853e-01,3.519310574109604683e+00,3.536469632127258400e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000001776e+00,7.070835885564875634e-01,1.586350993642220986e-01,-4.339516150522770288e-01,-5.353071079644875496e-01,-2.218385279662104526e-01,3.518417447723344527e+00,3.537206452715345950e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000001421e+00,7.090037459575118106e-01,1.548924225490493078e-01,-4.333982263884465502e-01,-5.343107738184320610e-01,-2.273918205078208354e-01,3.517493193634931181e+00,3.537971595001662806e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.200000000000001066e+00,7.109127757027930983e-01,1.511488600478476663e-01,-4.328367999337906502e-01,-5.333004332192708974e-01,-2.329452007355022614e-01,3.516537792412437469e+00,3.538765033656784631e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.300000000000000711e+00,7.128106257628469278e-01,1.474044749345145844e-01,-4.322673973762096167e-01,-5.322760841278300070e-01,-2.384986480755190152e-01,3.515551224012767761e+00,3.539586742498649574e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000355e+00,7.146972440548754468e-01,1.436593301279214252e-01,-4.316900805826882070e-01,-5.312377250667303930e-01,-2.440521417929522596e-01,3.514533467783869991e+00,3.540436694491356118e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+00,7.165725784441180357e-01,1.399134883919921635e-01,-4.311049115958811018e-01,-5.301853551219986027e-01,-2.496056609871464271e-01,3.513484502467033810e+00,3.541314861743936948e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.599999999999999645e+00,7.184365767452227658e-01,1.361670123357916484e-01,-4.305119526306971922e-01,-5.291189739446642282e-01,-2.551591845871606368e-01,3.512404306199254034e+00,3.542221215509099075e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.699999999999999289e+00,7.202891867236349555e-01,1.324199644136244136e-01,-4.299112660708839795e-01,-5.280385817523457481e-01,-2.607126913472240792e-01,3.511292856515674465e+00,3.543155726181921761e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.799999999999998934e+00,7.221303560969939417e-01,1.286724069251562463e-01,-4.293029144656238527e-01,-5.269441793308253796e-01,-2.662661598421925957e-01,3.510150130352096109e+00,3.544118363298512264e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.899999999999998579e+00,7.239600325365769251e-01,1.249244020155132195e-01,-4.286869605260974492e-01,-5.258357680356111619e-01,-2.718195684630204667e-01,3.508976104047568878e+00,3.545109095534643817e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.999999999999998224e+00,7.257781636687449245e-01,1.211760116754089511e-01,-4.280634671220646670e-01,-5.247133497934873825e-01,-2.773728954122315349e-01,3.507770753347048576e+00,3.546127890704343422e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.099999999999997868e+00,7.275846970763981680e-01,1.174272977412949698e-01,-4.274324972784592780e-01,-5.235769271040533468e-01,-2.829261186993914379e-01,3.506534053404126716e+00,3.547174715758441454e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.199999999999997513e+00,7.293795803004896605e-01,1.136783218954714875e-01,-4.267941141719322484e-01,-5.224265030412477140e-01,-2.884792161366021568e-01,3.505265978783847380e+00,3.548249536783107505e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.299999999999997158e+00,7.311627608415112167e-01,1.099291456662656874e-01,-4.261483811274549005e-01,-5.212620812548649507e-01,-2.940321653339820762e-01,3.503966503465576032e+00,3.549352318998323597e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.399999999999996803e+00,7.329341861610439990e-01,1.061798304281641320e-01,-4.254953616148636208e-01,-5.200836659720536881e-01,-2.995849436951722455e-01,3.502635600845966035e+00,3.550483026756348970e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.499999999999996447e+00,7.346938036832908470e-01,1.024304374019992248e-01,-4.248351192454519198e-01,-5.188912619988083064e-01,-3.051375284128322596e-01,3.501273243741979346e+00,3.551641623540125359e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.599999999999996092e+00,7.364415607966662281e-01,9.868102765509899343e-02,-4.241677177685123645e-01,-5.176848747214422009e-01,-3.106898964641593985e-01,3.499879404393997806e+00,3.552828071961679157e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.699999999999995737e+00,7.381774048553839673e-01,9.493166210147270523e-02,-4.234932210679082099e-01,-5.164645101080521661e-01,-3.162420246064059359e-01,3.498454054469000152e+00,3.554042333760468519e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.799999999999995381e+00,7.399012831810706237e-01,9.118240150199621863e-02,-4.228116931586328175e-01,-5.152301747099679030e-01,-3.217938893724054950e-01,3.496997165063815860e+00,3.555284369801706035e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.899999999999995026e+00,7.416131430643959632e-01,8.743330646461119904e-02,-4.221231981833759583e-01,-5.139818756631905350e-01,-3.273454670661050669e-01,3.495508706708452706e+00,3.556554140074643211e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999994671e+00,7.433129317667389602e-01,8.368443744451228850e-02,-4.214278004090662999e-01,-5.127196206898142483e-01,-3.328967337581133501e-01,3.493988649369504262e+00,3.557851603690839415e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.099999999999994316e+00,7.450005965218590154e-01,7.993585474436072646e-02,-4.207255642234329907e-01,-5.114434180994380519e-01,-3.384476652812490882e-01,3.492436962453630667e+00,3.559176718882381962e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.199999999999993960e+00,7.466760845375880473e-01,7.618761851450570055e-02,-4.200165541315662443e-01,-5.101532767905641030e-01,-3.439982372260980692e-01,3.490853614811106453e+00,3.560529443000079119e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.299999999999993605e+00,7.483393429975675470e-01,7.243978875318264621e-02,-4.193008347524432300e-01,-5.088492062519773818e-01,-3.495484249365907181e-01,3.489238574739466525e+00,3.561909732511640669e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.399999999999993250e+00,7.499903190629760852e-01,6.869242530675670477e-02,-4.185784708154937639e-01,-5.075312165641180373e-01,-3.550982035055743613e-01,3.487591809987202751e+00,3.563317542999804743e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.499999999999992895e+00,7.516289598742945666e-01,6.494558786995102695e-02,-4.178495271571404102e-01,-5.061993184004369706e-01,-3.606475477704023103e-01,3.485913287757552048e+00,3.564752829160450442e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.599999999999992539e+00,7.532552125530921350e-01,6.119933598608339603e-02,-4.171140687173382489e-01,-5.048535230287356512e-01,-3.661964323085331596e-01,3.484202974712360845e+00,3.566215544800679815e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.699999999999992184e+00,7.548690242038289533e-01,5.745372904731552849e-02,-4.163721605361199729e-01,-5.034938423124958318e-01,-3.717448314331369130e-01,3.482460836976017493e+00,3.567705642836865643e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.799999999999991829e+00,7.564703419156854070e-01,5.370882629490046634e-02,-4.156238677501289391e-01,-5.021202887121906100e-01,-3.772927191887153198e-01,3.480686840139469496e+00,3.569223075292683234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.899999999999991473e+00,7.580591127644091820e-01,4.996468681944230689e-02,-4.148692555891586586e-01,-5.007328752865836119e-01,-3.828400693467294280e-01,3.478880949264318900e+00,3.570767793297103143e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.999999999999991118e+00,7.596352838141881003e-01,4.622136956115559248e-02,-4.141083893726812404e-01,-4.993316156940121875e-01,-3.883868554012415708e-01,3.477043128886988299e+00,3.572339747082371453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.099999999999990763e+00,7.611988021195371656e-01,4.247893331014066659e-02,-4.133413345063867705e-01,-4.979165241936581165e-01,-3.939330505645639025e-01,3.475173343022969430e+00,3.573938885981947422e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.199999999999990408e+00,7.627496147272148086e-01,3.873743670665425604e-02,-4.125681564787074262e-01,-4.964876156467997736e-01,-3.994786277629230331e-01,3.473271555171148162e+00,3.575565158428431367e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.299999999999990052e+00,7.642876686781573392e-01,3.499693824139153697e-02,-4.117889208573469184e-01,-4.950449055180520808e-01,-4.050235596321339893e-01,3.471337728318208082e+00,3.577218511951459678e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.399999999999989697e+00,7.658129110094393788e-01,3.125749625576811769e-02,-4.110036932858015524e-01,-4.935884098765892514e-01,-4.105678185132887736e-01,3.469371824943115801e+00,3.578898893175582518e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999989342e+00,7.673252887562492797e-01,2.751916894221544813e-02,-4.102125394798870617e-01,-4.921181453973533237e-01,-4.161113764484538069e-01,3.467373807021674192e+00,3.580606247818109100e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.599999999999988987e+00,7.688247489538929669e-01,2.378201434447357876e-02,-4.094155252242562826e-01,-4.906341293622457633e-01,-4.216542051763840782e-01,3.465343636031170238e+00,3.582340520686940089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.699999999999988631e+00,7.703112386398136557e-01,2.004609035789753010e-02,-4.086127163689229347e-01,-4.891363796613059645e-01,-4.271962761282458998e-01,3.463281272955085921e+00,3.584101655678368914e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.799999999999988276e+00,7.717847048556436551e-01,1.631145472975517249e-02,-4.078041788257675271e-01,-4.876249147938684914e-01,-4.327375604233602013e-01,3.461186678287902385e+00,3.585889595774874650e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.899999999999987921e+00,7.732450946492684940e-01,1.257816505954357893e-02,-4.069899785650586410e-01,-4.860997538697092724e-01,-4.382780288649531508e-01,3.459059812039975146e+00,3.587704283042882025e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.999999999999987566e+00,7.746923550769098110e-01,8.846278799311763433e-03,-4.061701816119717701e-01,-4.845609166101759180e-01,-4.438176519359190997e-01,3.456900633742484352e+00,3.589545658630499236e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.099999999999987210e+00,7.761264332052498771e-01,5.115853253968268358e-03,-4.053448540430844016e-01,-4.830084233492946688e-01,-4.493563997946090072e-01,3.454709102452483194e+00,3.591413662765256198e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.199999999999986855e+00,7.775472761135555633e-01,1.386945581617337947e-03,-4.045140619828966333e-01,-4.814422950348684616e-01,-4.548942422706211408e-01,3.452485176758006258e+00,3.593308234751799723e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.299999999999986500e+00,7.789548308958423872e-01,-2.340387206119504473e-03,-4.036778716003273648e-01,-4.798625532295521801e-01,-4.604311488606173119e-01,3.450228814783270259e+00,3.595229312969593582e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.399999999999986144e+00,7.803490446432116423e-01,-6.066088221153056667e-03,-4.028363491322745071e-01,-4.782692201217847439e-01,-4.659670887116653670e-01,3.447939974176889244e+00,3.597176834845174476e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.499999999999985789e+00,7.817298644746619729e-01,-9.790100731055420558e-03,-4.019895608415295918e-01,-4.766623185133651575e-01,-4.715020306345272805e-01,3.445618612141287063e+00,3.599150736885154966e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.599999999999985434e+00,7.830972375419079645e-01,-1.351236816170401332e-02,-4.011375730095048109e-01,-4.750418718186211198e-01,-4.770359431015182006e-01,3.443264685440794004e+00,3.601150954678092653e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.699999999999985079e+00,7.844511110202694315e-01,-1.723283408409798101e-02,-4.002804519480298584e-01,-4.734079040708719655e-01,-4.825687942354114357e-01,3.440878150397541191e+00,3.603177422877946068e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.799999999999984723e+00,7.857914321109331635e-01,-2.095144221400191409e-02,-3.994182639958538394e-01,-4.717604399234217594e-01,-4.881005518053277425e-01,3.438458962897057436e+00,3.605230075201677487e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.899999999999984368e+00,7.871181480432499766e-01,-2.466813641159578893e-02,-3.985510755151347451e-01,-4.700995046505289099e-01,-4.936311832226489282e-01,3.436007078393954917e+00,3.607308844426855288e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.999999999999984013e+00,7.884312060770459762e-01,-2.838286068111501789e-02,-3.976789528879336455e-01,-4.684251241483612382e-01,-4.991606555369447196e-01,3.433522451917697893e+00,3.609413662389238109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.099999999999983658e+00,7.897305535049591318e-01,-3.209555917048715484e-02,-3.968019625127064964e-01,-4.667373249359316745e-01,-5.046889354319186172e-01,3.431005038078449143e+00,3.611544459980345678e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.199999999999983302e+00,7.910161376548023870e-01,-3.580617617097209965e-02,-3.959201708007861198e-01,-4.650361341560119710e-01,-5.102159892213763426e-01,3.428454791073006547e+00,3.613701167145029203e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999982947e+00,7.922879058919436446e-01,-3.951465611678967732e-02,-3.950336441728732328e-01,-4.633215795760330380e-01,-5.157417828452078856e-01,3.425871664690812946e+00,3.615883712879018219e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.399999999999982592e+00,7.935458056217060685e-01,-4.322094358474356385e-02,-3.941424490555266447e-01,-4.615936895889647951e-01,-5.212662818653882590e-01,3.423255612320050378e+00,3.618092025226459452e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.499999999999982236e+00,7.947897842918041356e-01,-4.692498329385504791e-02,-3.932466518776351339e-01,-4.598524932141705990e-01,-5.267894514620063973e-01,3.420606586953826689e+00,3.620326031277463219e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.599999999999981881e+00,7.960197893947895675e-01,-5.062672010497946962e-02,-3.923463190669054801e-01,-4.580980200982504025e-01,-5.323112564293061011e-01,3.417924541196435406e+00,3.622585657165621864e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.699999999999981526e+00,7.972357684705245751e-01,-5.432609902042567079e-02,-3.914415170463410032e-01,-4.563303005158590442e-01,-5.378316611717504081e-01,3.415209427269700448e+00,3.624870828065533512e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.799999999999981171e+00,7.984376691086811917e-01,-5.802306518357512599e-02,-3.905323122307162165e-01,-4.545493653705052206e-01,-5.433506297001090557e-01,3.412461197019409642e+00,3.627181468190320945e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.899999999999980815e+00,7.996254389512578165e-01,-6.171756387849246933e-02,-3.896187710230568091e-01,-4.527552461953316953e-01,-5.488681256275643738e-01,3.409679801921826403e+00,3.629517500789137596e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999980460e+00,8.007990256951226238e-01,-6.540954052953787401e-02,-3.887009598111108022e-01,-4.509479751538731374e-01,-5.543841121658406035e-01,3.406865193090291122e+00,3.631878848144677097e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.009999999999998010e+01,8.019583770945757362e-01,-6.909894070097195862e-02,-3.877789449638276431e-01,-4.491275850407972503e-01,-5.598985521213538652e-01,3.404017321281894493e+00,3.634265431570667726e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.019999999999997975e+01,8.031034409639414839e-01,-7.278571009656706337e-02,-3.868527928278217565e-01,-4.472941092826172582e-01,-5.654114078913907715e-01,3.401136136904255203e+00,3.636677171409384624e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
